ensembl_gene_id	BE1	KAN	NBLW	CHLA122	CHLA15	BE2	KANR	NBLWR	CHLA136	CHLA20
ENSG00000163738	139	125	154	130	168	147	373	233	188	129
ENSG00000269559	1	0	3	3	1	1	11	3	4	0
ENSG00000169116	113	7	1	135	16	18	165	2	187	1
ENSG00000163743	188	152	261	148	277	220	293	208	198	188
ENSG00000174796	235	101	143	202	150	224	357	222	222	158
ENSG00000138769	36	12	11	33	23	27	27	45	12	8
ENSG00000138757	2399	1758	3283	2847	3741	2724	4054	2530	2572	2702
ENSG00000138768	654	375	654	674	893	1272	790	697	753	760
ENSG00000138744	79	8	59	42	77	166	72	100	35	43
ENSG00000198301	658	304	862	641	925	707	813	798	868	808
ENSG00000138750	563	303	612	792	606	712	1012	663	505	488
ENSG00000138760	1496	899	1362	5610	1901	3069	4521	1470	3528	1116
ENSG00000189157	10	2	3	74	5	1	17	10	15	6
ENSG00000118804	0	0	0	1	9	0	3	2	0	2
ENSG00000163749	0	0	0	12	0	1	0	6	11	0
ENSG00000138771	153	335	426	98	578	529	329	1118	313	719
ENSG00000138758	2684	1920	4371	2621	4047	3071	3586	3501	3373	3472
ENSG00000118816	7894	4742	5747	9580	7837	9565	8496	12898	7074	4199
ENSG00000138764	682	443	130	661	527	676	901	468	886	338
ENSG00000138767	416	278	324	332	366	530	674	516	341	288
ENSG00000169288	236	174	508	253	355	349	348	280	213	318
ENSG00000138759	59	366	74	210	175	1487	73	479	100	81
ENSG00000249565	1	6	18	11	24	15	5	5	9	20
ENSG00000138756	201	177	287	491	458	413	463	368	388	291
ENSG00000163291	452	343	589	940	610	598	537	851	492	451
ENSG00000249307	5	0	4	329	5	11	10	21	2	14
ENSG00000250334	0	0	0	0	0	3	1	0	0	0
ENSG00000163297	248	272	359	1961	896	677	441	1794	390	775
ENSG00000248719	25	3	3	18	3	33	1	61	1	0
ENSG00000152784	183	160	137	3664	279	619	55	1593	153	179
ENSG00000138675	2	4	10	17	2	3	5	16	17	0
ENSG00000197826	0	0	0	4	0	0	0	1	2	0
ENSG00000152785	0	4	2	4	0	0	11	77	773	0
ENSG00000138669	0	5	48	2	4	0	2	67	1	17
ENSG00000250826	2	0	0	3	1	2	0	0	0	11
ENSG00000273156	44	25	43	21	48	17	154	45	7	31
ENSG00000138668	5132	3852	6359	4808	6627	6942	8178	2623	5560	4824
ENSG00000272677	22	17	22	18	24	22	40	15	24	18
ENSG00000152795	5477	4597	6216	4913	8274	6817	7793	3540	6773	5768
ENSG00000145293	458	431	973	505	867	827	781	507	545	651
ENSG00000249242	70	25	21	33	43	13	86	37	24	42
ENSG00000227304	5	2	0	2	2	0	5	5	1	2
ENSG00000248113	3	0	1	2	5	2	1	4	3	4
ENSG00000145284	865	305	241	535	572	439	609	410	814	490
ENSG00000138674	1700	1361	2395	1797	2287	3120	2101	1243	2164	1856
ENSG00000251022	586	383	486	856	551	968	1303	257	699	440
ENSG00000168152	126	84	90	95	103	148	298	56	105	111
ENSG00000189308	307	237	389	298	449	389	570	191	345	315
ENSG00000138663	351	258	647	259	463	469	440	250	181	411
ENSG00000173085	97	91	108	101	107	120	143	49	82	130
ENSG00000173083	11	14	0	9	66	78	10	8	17	79
ENSG00000163312	149	66	108	133	176	223	247	87	117	151
ENSG00000163319	212	146	307	184	288	224	273	104	213	267
ENSG00000163322	98	43	124	97	142	419	151	48	118	180
ENSG00000250546	2	5	1	0	0	10	13	0	3	0
ENSG00000163623	0	0	0	1	2	537	1	0	2	0
ENSG00000163624	7	22	2	21	12	7	26	8	6	8
ENSG00000163625	1320	1169	1129	1376	1434	1380	1930	784	1886	925
ENSG00000239466	2	0	0	1	2	3	5	2	2	0
ENSG00000180769	44	22	22	40	39	61	64	19	45	22
ENSG00000138639	2	164	23	3	18	1	34	95	32	6
ENSG00000261496	2	11	14	32	13	17	10	11	10	12
ENSG00000109339	92	292	314	511	269	291	192	237	255	396
ENSG00000252757	1	3	0	1	2	0	3	3	1	3
ENSG00000163629	149	570	1172	317	1544	1395	531	897	241	4488
ENSG00000163633	5	3	5	9	3	27	5	16	8	12
ENSG00000172493	121	440	687	294	1005	2393	649	736	733	969
ENSG00000235043	4	15	14	10	20	22	18	14	18	11
ENSG00000145332	486	409	796	375	875	820	781	461	419	628
ENSG00000248180	6	12	8	12	19	7	3	7	3	11
ENSG00000170509	25	16	16	16	10	19	16	19	12	6
ENSG00000255723	0	2	4	5	7	2	4	1	2	2
ENSG00000198189	874	824	572	1059	986	1352	1087	400	926	804
ENSG00000240966	1	2	0	6	4	3	5	2	0	4
ENSG00000170502	303	201	343	257	344	364	199	192	269	336
ENSG00000152583	2	0	0	0	3	0	0	1	2	0
ENSG00000152592	0	0	1	0	0	0	0	0	0	0
ENSG00000183199	30	57	67	39	70	76	51	57	45	58
ENSG00000118785	3	2	1	0	8	0	12	0	8	5
ENSG00000118762	762	431	575	621	777	713	998	394	995	575
ENSG00000163644	560	219	453	181	263	431	287	389	244	176
ENSG00000138642	6	3	5	5	14	0	8	12	72	34
ENSG00000138646	4	12	13	5	2	15	60	5	261	1
ENSG00000145337	605	306	575	361	582	486	505	316	533	496
ENSG00000138641	191	131	287	129	204	161	212	209	158	112
ENSG00000177432	331	341	289	159	321	155	187	16	322	248
ENSG00000248019	86	30	61	34	27	36	75	80	41	22
ENSG00000138640	39	224	494	511	379	114	360	329	353	182
ENSG00000180346	222	57	128	103	101	205	142	66	144	78
ENSG00000270720	9	1	3	1	0	8	10	0	1	1
ENSG00000185477	33	75	15	1309	71	292	601	34	964	130
ENSG00000251095	6	30	6	7	2	0	45	3	107	0
ENSG00000145335	68	35	40	285	117	136	30	32	89	32
ENSG00000184305	175	247	25	693	182	267	57	159	311	75
ENSG00000187653	0	18	13	52	18	5	6	18	66	6
ENSG00000279013	13	13	0	76	13	14	2	14	10	1
ENSG00000152208	0	2	2	7	16	10	8	2	4	3
ENSG00000246541	0	21	0	4	0	0	65	0	73	1
ENSG00000163104	1262	1593	1422	1174	1812	1580	1731	534	1947	1319
ENSG00000163110	182	908	2414	598	3925	413	153	48	154	2035
ENSG00000249599	13	62	12	7	74	18	0	4	0	38
ENSG00000138696	977	1750	561	357	1804	1472	163	187	94	950
ENSG00000182168	3884	2676	2676	1168	4095	3398	592	814	2820	3411
ENSG00000271474	410	285	91	116	78	215	87	179	102	122
ENSG00000163116	1	1	0	2	3	3	3	0	4	2
ENSG00000242697	3	1	2	5	4	8	0	2	4	2
ENSG00000138698	522	746	990	703	795	1097	590	625	969	631
ENSG00000242318	4	1	3	2	0	4	3	1	5	3
ENSG00000168785	870	1024	922	886	612	940	629	613	1345	496
ENSG00000260641	23	20	15	21	4	12	18	51	31	7
ENSG00000227118	5	7	6	9	3	4	3	4	3	3
ENSG00000151247	401	762	572	378	629	510	745	320	700	520
ENSG00000249055	4	3	5	2	1	6	5	4	5	7
ENSG00000164024	621	744	823	685	861	933	728	301	969	734
ENSG00000272777	8	25	8	9	9	4	29	4	50	7
ENSG00000197894	824	1392	1500	790	1260	1339	1176	519	2652	918
ENSG00000246090	13	44	39	6	28	30	97	16	124	37
ENSG00000145331	55	83	72	69	59	86	117	36	66	64
ENSG00000138823	0	1	0	3	1	4	5	0	13	0
ENSG00000109270	323	483	333	315	468	319	593	229	643	310
ENSG00000164031	230	388	238	261	329	373	372	131	456	201
ENSG00000164032	4636	6381	6078	3558	6267	3800	4714	1919	6794	4693
ENSG00000245322	7	6	0	6	5	6	6	8	12	4
ENSG00000138814	776	1530	1058	2257	1073	1161	863	640	1053	1126
ENSG00000221265	1	2	2	5	0	0	4	0	2	2
ENSG00000254531	16	38	21	78	23	39	19	16	39	9
ENSG00000153064	0	11	5	4	2	2	3	1	3	7
ENSG00000138821	52	77	42	71	98	94	110	28	34	230
ENSG00000248161	9	1	5	2	4	7	6	1	3	11
ENSG00000109320	212	196	190	48	280	365	152	106	177	236
ENSG00000109323	138	125	112	178	226	226	163	89	282	234
ENSG00000230069	20	19	15	16	14	15	19	13	31	17
ENSG00000248971	14	11	10	18	15	21	7	11	31	11
ENSG00000109332	1970	3142	3685	2298	2713	3488	3283	1460	3813	2305
ENSG00000246560	25	30	17	21	18	20	36	12	23	15
ENSG00000145354	359	350	612	302	401	338	502	279	600	342
ENSG00000164037	32	13	21	19	13	18	46	8	24	14
ENSG00000164038	295	366	369	230	560	393	190	256	200	415
ENSG00000164039	67	153	171	111	231	125	189	102	218	336
ENSG00000138778	1103	1982	1036	960	1913	2373	1553	622	1279	2007
ENSG00000248740	0	0	0	37	0	0	0	0	27	0
ENSG00000168772	564	736	172	146	442	637	373	499	625	282
ENSG00000251259	2	3	2	1	6	5	9	9	2	5
ENSG00000168769	564	875	652	458	652	808	940	653	1033	531
ENSG00000138777	436	556	613	393	635	497	349	664	401	545
ENSG00000249264	9	8	14	10	18	19	12	9	14	13
ENSG00000138785	256	283	298	176	274	280	269	315	259	251
ENSG00000138780	247	330	307	174	294	232	272	262	313	325
ENSG00000168743	3	1	1	4	0	0	27	0	2	1
ENSG00000249635	9	6	6	6	4	3	5	11	6	4
ENSG00000145348	463	426	476	304	368	378	428	501	565	297
ENSG00000164022	506	567	695	388	594	664	604	552	493	664
ENSG00000155011	4	205	119	1	437	0	0	56	1	502
ENSG00000138801	573	1544	1332	1344	1200	1390	503	963	1064	1078
ENSG00000164023	4	0	1	2	3	0	10	0	1	1
ENSG00000155016	172	155	365	184	298	265	194	291	179	235
ENSG00000138796	618	737	876	250	1171	898	420	681	288	837
ENSG00000138795	2	0	2	2	206	0	1	0	0	62
ENSG00000232021	0	0	0	0	5	0	0	0	0	7
ENSG00000234492	17	4	11	6	1	11	37	12	12	6
ENSG00000109475	5337	4514	3942	4640	4302	5903	3431	3514	7037	3149
ENSG00000198856	532	539	552	339	651	717	540	400	633	702
ENSG00000206601	1	2	3	1	3	2	5	1	0	1
ENSG00000188517	20	610	5	1	99	0	105	24	76	37
ENSG00000247950	22	20	7	6	9	14	12	11	13	11
ENSG00000138802	690	781	603	423	778	811	833	643	708	617
ENSG00000005059	32	11	0	7	114	45	68	4	1	25
ENSG00000138794	44	38	17	33	136	49	69	11	7	70
ENSG00000123739	294	318	261	107	410	362	255	335	46	294
ENSG00000109534	340	380	477	257	474	385	391	249	496	417
ENSG00000180245	9	6	1	3	11	5	11	4	5	4
ENSG00000183423	19	13	4	6	9	7	13	2	4	0
ENSG00000170522	1375	1771	1479	899	1492	1325	1393	1505	1360	1125
ENSG00000138792	0	1	0	0	1	0	0	1	1	0
ENSG00000164093	53	0	0	0	0	0	0	0	0	1
ENSG00000174749	10	10	8	0	35	2	0	0	0	154
ENSG00000243280	0	0	0	0	1	0	0	0	0	4
ENSG00000260526	8	9	1	8	6	1	29	8	14	10
ENSG00000138660	225	276	270	373	330	206	250	251	324	301
ENSG00000145365	120	72	2	32	123	67	24	15	0	127
ENSG00000073331	3	5	0	1	2	1	2	0	0	15
ENSG00000178403	0	0	0	915	0	0	0	0	3	0
ENSG00000249509	0	0	0	44	0	0	1	0	2	0
ENSG00000138658	1257	1278	723	998	1066	932	2065	1144	1163	965
ENSG00000174720	813	868	867	685	940	773	966	902	948	994
ENSG00000250046	6	3	4	2	5	1	0	3	2	1
ENSG00000241002	15	19	9	16	11	8	3	12	8	10
ENSG00000241741	27	42	32	43	47	85	32	27	42	26
ENSG00000145362	6245	9681	4777	15798	8187	2994	2596	10778	8113	5027
ENSG00000234841	46	30	23	69	37	41	15	34	18	27
ENSG00000248152	1	1	5	118	9	76	2	68	7	3
ENSG00000249373	0	0	0	19	5	13	0	8	0	0
ENSG00000275810	1	2	4	1	0	2	2	4	0	2
ENSG00000145349	440	418	676	159	1066	476	341	522	235	709
ENSG00000180801	1	10	9	1	254	4	0	7	55	36
ENSG00000174607	101	107	302	110	169	9	142	196	0	198
ENSG00000174599	198	63	0	58	42	97	93	216	225	53
ENSG00000213492	3	4	5	5	4	4	9	4	1	3
ENSG00000164100	148	68	19	7	40	1	12	52	15	19
ENSG00000251463	5	13	31	3	7	1	1	10	1	11
ENSG00000269893	515	321	331	170	553	710	208	428	266	553
ENSG00000164099	1576	9978	6241	3355	4200	975	508	8761	2309	6451
ENSG00000154608	40	52	58	35	49	47	41	47	31	42
ENSG00000260404	306	186	148	153	223	204	183	313	374	156
ENSG00000225892	129	72	54	86	105	94	57	104	180	60
ENSG00000251155	9	10	2	5	2	5	4	20	9	4
ENSG00000281731	4	11	1	3	3	7	24	2	31	3
ENSG00000145388	502	787	433	540	520	494	1082	480	859	390
ENSG00000150961	627	1131	1479	1710	899	1007	1026	2897	1281	1047
ENSG00000172403	2074	6457	3105	4760	2322	2330	3002	3999	6502	4296
ENSG00000249002	6	8	0	5	0	1	3	6	10	6
ENSG00000280551	47	136	75	88	62	58	86	52	160	152
ENSG00000172399	7	6	1	41	4	2	4	10	6	4
ENSG00000145390	92	122	101	32	132	91	111	120	99	147
ENSG00000164096	460	652	528	415	487	260	549	636	594	409
ENSG00000250412	2	2	1	1	2	2	2	3	7	0
ENSG00000248280	15	25	13	7	8	13	29	17	13	8
ENSG00000245958	419	753	244	366	346	296	517	563	499	209
ENSG00000250950	0	7	3	5	2	2	1	2	8	3
ENSG00000138735	24	25	28	588	97	26	82	39	173	245
ENSG00000253825	2	1	3	1	0	1	1	7	1	1
ENSG00000164109	1206	2318	2644	1242	2253	1494	2367	1779	1565	2069
ENSG00000250938	3	2	1	3	3	4	7	4	4	3
ENSG00000138738	127	140	133	211	148	53	212	174	171	250
ENSG00000251609	3	3	2	13	2	3	12	4	9	3
ENSG00000173376	3	0	27	26	19	2	38	5	17	68
ENSG00000164111	585	585	1128	311	1277	405	445	465	328	1178
ENSG00000123737	742	918	927	741	776	646	1078	674	1182	644
ENSG00000145386	898	1192	1293	769	1368	1307	1086	692	1172	1174
ENSG00000138686	276	307	305	272	287	369	287	379	443	255
ENSG00000138741	10	1	3	46	1	0	27	4	21	7
ENSG00000138688	1191	1248	842	1636	1182	887	1323	1172	1576	1053
ENSG00000181004	21	13	30	39	25	58	28	28	32	32
ENSG00000138685	185	323	334	175	353	319	523	322	251	233
ENSG00000273007	16	10	6	31	13	6	15	19	25	4
ENSG00000170917	72	55	72	127	55	87	58	102	190	63
ENSG00000145375	328	424	556	405	539	331	524	352	603	498
ENSG00000164056	9	49	82	16	55	2	6	74	4	113
ENSG00000151458	667	1074	727	542	971	695	1300	710	1327	632
ENSG00000196159	85	215	473	123	219	25	633	1031	577	823
ENSG00000164066	213	308	342	444	347	288	355	242	433	272
ENSG00000164070	262	694	860	252	670	326	1808	781	1044	243
ENSG00000261668	15	9	2	9	7	7	27	3	20	9
ENSG00000142731	687	1037	707	618	704	664	1272	618	1039	822
ENSG00000251821	5	4	4	6	2	7	8	3	9	6
ENSG00000164073	263	402	195	294	250	244	704	428	358	185
ENSG00000164074	292	455	189	238	214	290	525	392	376	163
ENSG00000138709	208	516	411	339	371	637	462	429	609	297
ENSG00000248394	5	7	4	11	4	6	4	6	5	5
ENSG00000164040	704	778	705	616	903	1187	911	844	1096	573
ENSG00000251432	18	5	20	7	3	44	12	16	18	11
ENSG00000077684	1204	1324	917	1037	1013	1525	1132	744	1849	586
ENSG00000151466	351	427	413	225	485	451	392	409	328	408
ENSG00000151470	168	148	156	10	131	131	128	234	69	158
ENSG00000184139	0	38	0	0	53	0	27	0	0	25
ENSG00000251555	0	5	0	2	3	0	10	0	0	5
ENSG00000250241	18	11	5	3	11	10	0	0	1	5
ENSG00000138650	129	37	18	18	14	18	5	10	82	7
ENSG00000254535	0	0	0	0	14	2	0	8	0	0
ENSG00000250144	3	4	3	2	9	9	3	2	5	3
ENSG00000189184	38	524	152	3	358	230	77	142	52	503
ENSG00000151012	8	34	61	300	126	468	533	33	331	86
ENSG00000151014	200	189	221	72	285	259	134	206	144	167
ENSG00000109381	786	804	459	680	527	676	954	702	1149	343
ENSG00000179967	40	81	71	54	64	72	28	75	54	45
ENSG00000137463	13	0	1	0	11	8	2	8	3	0
ENSG00000109390	177	217	234	118	236	257	151	168	196	220
ENSG00000164134	1047	1298	1635	993	1692	1730	1993	1175	1746	1532
ENSG00000200520	0	0	0	1	0	2	5	3	4	3
ENSG00000273247	143	175	99	113	68	104	248	130	154	89
ENSG00000248863	17	12	6	8	4	7	18	9	17	7
ENSG00000239005	1	5	2	0	0	1	5	1	6	0
ENSG00000172007	153	176	121	116	154	156	261	96	219	113
ENSG00000145391	1199	1380	1304	793	1289	1187	2358	1554	976	666
ENSG00000272717	4	3	2	1	4	7	3	7	3	0
ENSG00000085871	1	49	26	5	68	61	1	74	65	63
ENSG00000196782	1122	992	813	1393	1145	1399	697	1455	1444	822
ENSG00000252233	4	4	1	5	3	8	9	5	6	4
ENSG00000153130	337	663	537	477	488	460	695	773	745	423
ENSG00000196951	26	21	13	21	18	28	32	26	49	12
ENSG00000241923	1	7	13	9	8	7	7	10	7	7
ENSG00000153132	477	425	326	325	226	321	560	468	354	77
ENSG00000179387	430	736	648	622	685	498	943	716	633	539
ENSG00000109436	444	650	568	597	613	526	483	670	909	387
ENSG00000249661	20	58	26	32	32	17	27	51	35	19
ENSG00000273472	21	8	5	17	7	10	10	17	21	2
ENSG00000170153	2716	3171	2169	1405	2816	3664	2683	3274	4988	1629
ENSG00000109445	460	504	976	286	509	722	459	848	719	426
ENSG00000248810	0	0	0	0	114	0	3	0	880	0
ENSG00000250189	0	0	0	0	3	0	0	0	36	0
ENSG00000272632	0	0	0	0	3	0	0	0	27	0
ENSG00000164136	2	25	8	1	28	11	40	60	187	3
ENSG00000109452	7	40	40	2	2	52	113	177	62	2
ENSG00000250326	10	11	12	13	7	15	11	11	9	5
ENSG00000170185	295	406	455	247	436	489	578	493	571	354
ENSG00000109458	262	474	163	300	265	484	579	212	566	305
ENSG00000243175	7	18	3	4	9	6	12	6	18	5
ENSG00000153147	2147	3267	2660	2550	3237	3439	3429	2046	4009	2281
ENSG00000245112	3	8	2	8	13	2	7	1	12	2
ENSG00000236296	54	40	0	42	15	41	69	62	69	24
ENSG00000183090	0	0	0	0	0	0	1	0	0	0
ENSG00000246448	2	3	0	4	1	2	1	3	4	1
ENSG00000197465	1	0	0	0	0	21	0	1	0	0
ENSG00000249741	1	0	0	0	0	15	4	3	0	0
ENSG00000248890	45	25	13	23	18	16	29	9	52	3
ENSG00000164161	46	66	19	93	24	51	426	30	237	2
ENSG00000249193	0	6	3	2	5	0	6	2	1	1
ENSG00000164162	116	136	130	87	117	138	147	123	160	96
ENSG00000164163	1015	1458	2018	630	2021	1810	1612	1382	1385	1703
ENSG00000164164	666	723	616	758	915	780	1062	691	938	591
ENSG00000238713	1	6	3	4	3	4	2	4	1	1
ENSG00000251333	5	14	5	14	11	12	9	5	12	7
ENSG00000170365	280	219	203	238	224	261	276	154	433	203
ENSG00000151611	63	65	40	53	66	74	55	65	33	53
ENSG00000151612	450	783	619	433	750	682	595	800	875	754
ENSG00000279481	8	23	9	10	19	16	20	18	27	12
ENSG00000164167	231	332	287	222	269	266	302	242	338	218
ENSG00000279845	0	10	4	2	4	0	14	6	4	0
ENSG00000120519	55	57	54	30	61	71	77	38	121	83
ENSG00000151615	1	0	0	20	7	7	2	0	6	0
ENSG00000151617	14	32	33	5	628	8	11	128	135	999
ENSG00000280219	2	13	8	1	132	2	16	26	30	236
ENSG00000251254	0	2	0	0	7	0	0	0	2	17
ENSG00000164168	541	663	518	418	828	479	754	641	1023	712
ENSG00000164169	196	256	169	147	229	221	240	220	246	196
ENSG00000071205	146	181	167	85	187	146	194	38	311	212
ENSG00000151623	6	0	3	1	5	9	6	3	9	0
ENSG00000170390	1138	982	722	901	925	1086	788	1655	1887	508
ENSG00000198589	1891	4350	1918	580	2813	1922	1901	2717	4969	2198
ENSG00000248521	6	11	3	0	4	3	2	14	20	10
ENSG00000249690	2	22	31	0	2	3	9	47	44	16
ENSG00000181541	1927	4993	4498	3	3197	1254	1034	4665	5941	2912
ENSG00000252451	4	4	2	0	1	1	1	0	3	2
ENSG00000145425	2935	2571	2466	2251	2810	3512	1998	2178	3477	2111
ENSG00000201264	1	0	1	0	3	3	4	2	2	3
ENSG00000109686	250	75	16	422	189	938	72	154	51	116
ENSG00000270681	11	21	6	42	19	27	39	22	48	1
ENSG00000164142	8	16	3	194	6	124	8	13	98	9
ENSG00000251603	0	1	0	14	0	6	1	0	6	0
ENSG00000278978	2	3	0	37	0	31	2	3	16	0
ENSG00000059691	243	260	305	271	299	259	265	245	416	266
ENSG00000251455	1	1	0	8	0	4	0	1	8	1
ENSG00000109670	643	596	633	474	625	535	689	559	902	393
ENSG00000268471	228	246	115	111	97	67	252	315	185	67
ENSG00000170006	5	2	0	2	3	3	2	2	0	5
ENSG00000164144	200	327	296	177	323	344	327	207	353	311
ENSG00000169989	15	7	16	7	19	16	15	17	13	6
ENSG00000231841	9	11	6	6	5	15	9	13	9	5
ENSG00000137460	30	97	49	197	42	3	17	15	9	20
ENSG00000109654	864	789	1349	742	1370	1556	600	1073	547	842
ENSG00000121211	216	206	135	168	186	271	158	133	128	229
ENSG00000121210	710	737	451	674	711	731	560	535	796	547
ENSG00000145428	37	2	0	67	55	4	1	11	0	48
ENSG00000197410	13	44	0	75	5	0	159	1	2	1
ENSG00000171566	597	676	604	488	618	705	699	566	793	565
ENSG00000151962	0	0	0	0	0	0	1	0	0	0
ENSG00000250910	82	17	2	1	0	2	1	11	37	1
ENSG00000250538	58	22	0	1	1	7	0	4	9	0
ENSG00000185149	549	273	16	19	29	106	6	68	132	12
ENSG00000164114	445	369	499	328	503	322	320	371	303	428
ENSG00000164116	451	126	180	80	219	713	66	158	11	320
ENSG00000260244	174	22	60	14	55	185	24	51	1	69
ENSG00000061918	238	21	61	1	51	429	68	251	4	157
ENSG00000256043	50	33	3	31	38	21	15	9	2	45
ENSG00000145431	1	10	5	11	3	1	39	2	7	9
ENSG00000109738	111	83	47	68	76	83	53	20	0	45
ENSG00000120251	1538	1672	844	1628	1409	1296	226	481	124	919
ENSG00000263738	2	2	2	4	5	2	1	0	0	4
ENSG00000164125	2	31	21	2	54	22	43	16	38	112
ENSG00000248429	0	3	8	1	0	7	0	2	0	11
ENSG00000251073	0	2	0	0	0	0	2	0	0	1
ENSG00000164124	0	1	0	0	1	1	1	1	0	2
ENSG00000251429	0	0	2	3	1	2	1	1	1	0
ENSG00000205208	539	866	858	790	635	890	1383	630	993	584
ENSG00000171503	319	244	164	187	168	271	260	267	161	203
ENSG00000271817	6	7	5	3	6	7	9	7	2	4
ENSG00000171497	310	500	751	353	579	391	480	505	589	459
ENSG00000052795	673	767	678	709	846	544	862	970	1101	564
ENSG00000164123	0	0	0	1	2	0	11	2	5	1
ENSG00000109756	731	898	1323	587	1043	1367	776	724	1033	1067
ENSG00000168843	0	3	15	17	10	10	1	2	9	104
ENSG00000145414	178	209	256	197	266	250	336	217	235	247
ENSG00000198498	244	342	418	316	414	506	512	289	360	317
ENSG00000145416	9	3	33	78	2	1	49	26	10	0
ENSG00000273449	14	14	24	18	18	18	28	8	30	18
ENSG00000248546	5	5	10	4	5	3	5	1	2	5
ENSG00000121089	27	17	38	9	34	58	19	23	12	28
ENSG00000183439	0	0	0	16	26	26	0	5	5	10
ENSG00000250486	71	67	48	53	17	30	83	96	50	4
ENSG00000248632	0	0	0	23	38	23	0	10	4	6
ENSG00000170088	537	556	544	267	537	546	627	584	455	340
ENSG00000109466	223	251	216	205	251	220	274	193	381	107
ENSG00000052802	792	1557	1035	667	743	774	1503	429	1667	375
ENSG00000109472	980	1854	982	1078	1284	2225	694	1940	642	567
ENSG00000196104	40	15	8	18	49	306	14	2	163	7
ENSG00000137628	9	3	0	0	23	1	0	2	7	14
ENSG00000181381	6	6	0	1	15	2	15	2	113	14
ENSG00000129116	626	359	317	605	412	524	1094	391	551	249
ENSG00000279384	7	3	2	7	3	3	10	4	6	2
ENSG00000145439	449	930	313	562	483	440	936	618	802	472
ENSG00000154447	155	533	398	281	407	190	302	486	524	281
ENSG00000137601	369	484	219	325	570	981	599	494	1418	354
ENSG00000109572	922	1350	859	766	1546	1932	1713	1138	1352	1203
ENSG00000056050	456	938	451	378	313	444	387	618	570	302
ENSG00000229204	2	6	5	5	2	3	5	1	1	6
ENSG00000198948	129	605	184	157	153	252	687	598	343	64
ENSG00000109576	455	656	520	510	615	415	486	653	498	428
ENSG00000181359	0	5	18	4	15	0	8	8	8	18
ENSG00000174473	9	29	62	44	92	65	4	27	6	24
ENSG00000245213	10	7	6	11	8	17	12	16	11	8
ENSG00000109586	281	203	297	388	284	321	469	368	501	295
ENSG00000248774	71	60	42	64	35	26	22	60	32	23
ENSG00000164104	8536	12593	6523	6527	7387	8609	7033	5128	8406	6038
ENSG00000272870	69	78	35	43	28	71	75	29	55	20
ENSG00000164105	531	985	695	298	386	800	378	382	555	335
ENSG00000164106	38	51	19	42	2	7	20	54	45	1
ENSG00000242882	0	6	3	3	0	2	2	2	1	0
ENSG00000261646	148	45	9	50	3	8	20	25	19	2
ENSG00000164107	8934	6297	9206	8524	7048	12650	3688	10722	11592	5283
ENSG00000237125	11957	5727	4312	8749	4571	6466	2883	6736	10575	2776
ENSG00000261672	18	16	32	4	13	53	7	44	1	9
ENSG00000234801	1	3	4	3	2	3	4	2	2	3
ENSG00000250043	11	20	17	11	7	65	0	125	18	6
ENSG00000250708	10	0	1	1	198	5	0	0	0	159
ENSG00000251216	311	567	357	243	198	1483	16	1715	384	233
ENSG00000248174	573	1068	288	1011	539	1135	64	957	840	509
ENSG00000250957	29	51	16	15	24	52	1	32	28	42
ENSG00000251213	10	8	3	2	7	14	1	25	21	19
ENSG00000164117	601	866	432	711	607	1319	164	115	1353	299
ENSG00000164118	6399	7743	3171	8196	1599	17654	1092	751	10376	1122
ENSG00000164120	9	10	3	0	3	6	4	9	0	2
ENSG00000145451	6	3	3	0	0	2	6	0	0	1
ENSG00000150625	4	3	0	15	2	7	125	3	4	0
ENSG00000150627	338	368	353	640	802	594	937	363	886	481
ENSG00000150628	0	1	1	3	0	1	5	1	42	0
ENSG00000164122	0	0	0	2	0	1	2	1	59	1
ENSG00000248980	2	3	3	1	7	0	1	2	3	1
ENSG00000129128	766	1301	1401	1419	2208	1499	4594	1271	4921	1533
ENSG00000150630	0	4	6	2	6	9	11	8	16	15
ENSG00000109674	262	264	182	135	327	311	166	161	234	297
ENSG00000038002	122	62	91	42	107	183	79	114	103	132
ENSG00000250131	4	3	0	0	3	2	3	3	2	3
ENSG00000249460	0	0	0	0	0	0	0	0	32	0
ENSG00000177822	195	1	51	134	213	31	36	2	223	57
ENSG00000218336	1204	383	369	1017	2577	750	234	78	2164	599
ENSG00000248266	4	0	3	5	6	2	3	0	9	5
ENSG00000272646	1	0	0	5	3	4	7	0	3	1
ENSG00000129187	441	365	250	354	977	761	444	547	542	617
ENSG00000151718	516	33	203	35	540	722	83	11	46	382
ENSG00000168564	299	400	332	247	658	277	427	377	456	394
ENSG00000232648	16	8	6	7	10	7	7	13	15	8
ENSG00000168556	94	112	98	149	90	82	66	106	164	76
ENSG00000272744	9	8	4	12	2	4	6	7	10	2
ENSG00000182552	84	159	148	104	230	99	156	146	163	145
ENSG00000168538	762	956	737	542	1421	848	938	803	1128	1002
ENSG00000251739	7	20	8	10	18	5	10	7	12	2
ENSG00000173320	948	936	1001	562	2443	1136	787	1022	440	1385
ENSG00000248206	11	20	19	12	50	17	27	20	8	35
ENSG00000164303	0	0	1	0	45	18	3	1	0	25
ENSG00000180712	1	0	3	3	1	3	12	1	4	6
ENSG00000249096	3	2	0	5	1	8	4	4	6	0
ENSG00000168310	107	156	62	68	154	72	65	99	207	97
ENSG00000270426	1	7	0	2	5	4	7	8	12	3
ENSG00000271646	6	12	4	9	10	5	18	21	39	9
